Token,NER_label
اینکه,O
شد,O
عمر,O
رژیم,B_LOC
پرس,O
اول,I_DAT
به,O
مالی,O
خودرو,I_ORG
##ی,O
قصری,I_PER
انگلیسی,B_NAT
فرمانده,O
سلامت,I_ORG
اند,O
و,I_ORG
،,I_PER
باشد,O
همایون,B_PER
در,O
مع,I_PER
کاظم,I_PER
بهمن,I_DAT
گذشته,O
افراد,O
امنیتی,O
الحشد,B_ORG
امبولانس,O
گنبدکاووس,I_ORG
امریکایی,I_EVE
ادوار,O
در,O
قهرمانان,I_EVE
کمک,O
نگهداشت,I_EVE
پرداخت,O
شهر,B_LOC
حوزه,O
می,O
چند,B_DAT
المنصور,O
خود,O
اختلاف,O
منوچهر,B_PER
در,O
پیام,I_LOC
شیمیایی,I_ORG
کامیاران,B_LOC
کش,I_LOC
الگوهای,O
امریکا,B_LOC
حسینی,I_PER
بنده,O
کودکان,I_EVE
ساختمانی,O
ماهه,I_DAT
در,O
درباره,O
خواهد,O
غدیر,I_ORG
معرفی,O
صفت,I_PER
لزوم,O
:,I_ORG
جنگ,O
بر,O
فشارهای,O
،,O
کاشان,B_LOC
که,O
یا,O
از,O
ایده,O
ایران,B_LOC
سلیمانی,I_PER
استان,B_LOC
و,O
کشور,O
گیر,O
ایالات,B_LOC
خبرگزاری,B_ORG
پنج,B_DAT
بنیامین,B_PER
افغانستان,B_LOC
شبستر,I_ORG
مطابق,O
عزیزیان,B_PER
حضرت,I_EVE
مناسک,O
صهیونیستی,I_ORG
خبرنگار,O
دری,I_PER
روی,O
پیام,O
نظری,I_PER
نکرده,O
خارجه,I_ORG
nav,O
اسنودن,I_PER
گزارش,O
رجب,I_PER
قم,B_LOC
منطقه,B_LOC
کاملی,O
گرفت,O
احساس,O
شبستان,I_ORG
عبادی,I_PER
اموزش,O
اباعبدالله,B_PER
کیلومتر,O
ایرنا,O
ناصر,B_PER
بویراحمد,I_LOC
های,O
و,O
بیماری,I_ORG
رو,O
رسول,B_PER
اهن,I_ORG
کشور,O
برای,O
ایمنی,I_EVE
سلگی,I_PER
،,O
چهارشنبه,B_DAT
معیشتی,O
تاکید,O
حوزه,O
می,O
:,O
رییس,O
بینیم,O
صنایع,O
عراق,I_ORG
مشهد,B_LOC
شهید,I_ORG
##ايی,I_PER
تشویق,O
امیر,B_PER
که,O
به,O
محمود,B_PER
وقتی,O
بلکه,O
را,O
طرح,O
انقلاب,I_EVE
و,O
گیلان,I_LOC
و,O
عالی,I_ORG
کم,O
در,O
ترین,O
لابی,B_mainLOC
افغانستان,B_LOC
این,O
اجتماعات,I_LOC
سلمان,I_ORG
بیان,O
ای,I_PER
مسوولیت,O
ایت,I_ORG
اند,O
،,I_ORG
اموزش,B_ORG
سپاه,B_ORG
کتابخانه,B_ORG
کرون,O
:,I_LOC
جعفری,I_PER
##اب,I_LOC
سال,I_DAT
دانشگاه,B_ORG
کرد,O
،,I_LOC
برای,O
گزارش,O
ازمایشگاهی,O
وزارت,B_ORG
۱۱,O
کل,I_LOC
بحرین,B_LOC
پلیس,B_ORG
کشور,B_LOC
ما,O
روی,O
##ide,I_PER
۴۹۷,O
های,O
و,O
اجتماعی,I_ORG
اجرایی,O
چهارشنبه,B_DAT
باور,O
ریال,O
،,O
بر,O
داشت,O
سلامت,O
در,O
،,O
روابط,O
،,I_mainLOC
استانداری,B_ORG
باور,O
جاری,O
رفاه,I_ORG
اسفالتی,O
اردوهای,O
قبل,I_DAT
تامین,B_ORG
ایران,B_LOC
شرکت,B_ORG
بزرگتر,O
نیکوکاری,O
مدیران,B_PER
/,O
جشنواره,B_EVE
اوکراین,B_NAT
اندیکا,I_mainLOC
مخالف,O
ادعاهای,O
انتقاداتی,O
نمایندگان,O
بری,I_PER
مالیاتی,I_ORG
بلوچستان,I_LOC
گیری,I_EVE
درباره,O
دیگر,O
نفر,O
که,O
گیل,I_ORG
گزاره,O
کاوه,I_LOC
دهند,O
فوتبال,I_ORG
مجازی,I_ORG
ظریف,I_PER
قطر,B_LOC
کالج,I_ORG
در,O
اما,O
روز,O
هدایت,O
بودجه,I_ORG
صنایع,I_ORG
عقاید,O
دانشگاه,B_ORG
##ن,I_ORG
کمیته,I_ORG
زد,O
اتحادیه,B_ORG
شنبه,I_TIM
خمینی,I_PER
قاسم,I_EVE
در,O
و,O
هزار,O
ایثارگران,I_LOC
اسرايیل,B_LOC
مرکز,B_LOC
حجتی,I_PER
جان,O
های,I_PER
خوش,O
سلطان,I_PER
از,O
شد,O
استان,B_mainLOC
را,O
شاتر,B_PER
توزیع,O
زاده,I_PER
ان,O
،,O
با,O
ها,O
##ویی,I_PER
##عص,I_PER
تمامی,O
بیش,I_DAT
طلاب,O
۱۳۹۹,I_DAT
تحول,O
،,O
وزارت,B_ORG
ارکستر,B_ORG
در,O
و,I_ORG
سعودی,I_ORG
این,O
فردیس,I_LOC
نوعی,O
کند,O
حجت,B_PER
به,O
بین,I_ORG
؛,O
علم,I_PER
کرمان,B_LOC
در,O
##پل,I_LOC
محمد,B_PER
۱۶,B_DAT
دانشگاه,B_ORG
خواهد,O
کرده,O
داورزنی,I_PER
بیت,O
صورت,O
اثار,O
هسته,I_EVE
و,O
باقی,O
جو,B_PER
کمیته,I_ORG
تبریز,B_LOC
است,O
شورای,I_LOC
هیچ,O
رفت,O
حتی,O
محل,O
لارستان,B_NAT
خوبه,O
تا,I_TIM
نوجوانان,I_ORG
سینما,O
توجه,O
اند,O
پرسپولیس,B_ORG
اما,O
لاینفک,O
ادرس,O
افشانی,I_EVE
کودتا,B_EVE
mp۳,O
پیش,O
جوادیان,I_PER
اشاره,O
سنت,O
داخلی,O
پزشکی,I_ORG
در,O
از,O
بر,O
از,O
از,O
استیناف,I_ORG
از,O
الاسلامیه,I_ORG
را,O
صداوسیمای,B_ORG
ملکولی,O
می,O
شعبی,I_ORG
امروز,I_TIM
شادمانی,O
تایید,O
روزنامه,O
فتح,O
زمینه,O
who,B_ORG
بودند,O
میان,O
دولت,O
سیرجان,B_LOC
ولو,I_PER
مجلس,B_ORG
اگاهی,I_PER
تلویزیونی,I_ORG
با,O
اقلیما,B_PER
قامت,O
،,O
استان,B_mainLOC
"""",O
،,I_ORG
با,O
شهری,O
اقلیم,B_LOC
مرکزی,I_ORG
،,O
افق,I_ORG
تاثیر,O
جان,O
امروز,B_DAT
خبرگزاری,B_ORG
،,O
اسیب,O
گزارش,O
موعود,I_PER
ورزش,B_ORG
استان,I_ORG
اظهار,O
درد,O
پنجشنبه,B_DAT
ان,O
دلار,O
##شن,I_EVE
توانمندسازی,O
؛,O
ایرنا,B_ORG
فزاینده,O
خانه,B_LOC
به,O
قوه,B_ORG
!,I_PER
و,I_ORG
فارس,I_ORG
سال,B_DAT
دوران,O
سید,I_PER
راهکار,O
؛,O
بر,O
۱۳۶۵,I_DAT
کنیم,O
و,I_PER
لرستان,B_LOC
دانشگاه,B_ORG
بیماری,I_ORG
مطرح,O
کشورهای,O
تکریم,O
رو,I_DAT
مجلس,B_ORG
قرچک,B_LOC
نیز,O
برجام,I_EVE
کند,O
قرارگاه,B_ORG
برنشتاین,I_PER
استیناف,I_ORG
امکان,O
خمینی,I_ORG
و,O
مجازی,O
مصدوم,O
در,O
این,O
تو,I_ORG
این,B_LOC
هم,O
لردگان,B_LOC
را,O
دهند,O
،,I_ORG
که,O
قبل,I_DAT
سال,I_DAT
ساخت,O
یزدی,I_PER
قزوین,B_mainLOC
به,O
ببرد,O
ژانویه,I_TIM
انقلاب,I_PER
تببین,O
از,O
سازنده,O
امام,B_PER
زمینه,O
دیگر,O
مایک,B_PER
عکس,O
و,O
،,O
از,O
مجلس,O
گچساران,B_mainLOC
حسینی,I_PER
برجام,B_EVE
در,O
شهید,I_LOC
با,O
ریاست,I_EVE
از,O
٣٠,O
به,O
۳۰,O
سالاری,O
##ساله,I_DAT
گنبد,B_LOC
ساواک,B_ORG
مازندران,B_mainLOC
ره,I_LOC
زنجان,I_mainLOC
مستقیمی,O
المللی,O
سال,B_DAT
بزوس,I_PER
کاشان,B_LOC
تصریح,O
انقلاب,I_DAT
و,O
علیرضا,B_PER
بیان,O
تخصصی,I_PER
ای,O
رخ,O
کمیسیون,B_ORG
گروه,O
@,O
گزارشی,O
عرب,I_PER
که,O
-,O
هفته,I_DAT
تربت,I_ORG
سلیمانی,B_PER
الاسلام,O
سجاد,I_PER
اجرایی,O
محیط,O
تیمهای,O
دیده,O
شود,O
قرار,O
فجر,I_EVE
،,I_NAT
سالگرد,I_DAT
،,I_ORG
ساعت,B_TIM
قطعنامه,O
استان,B_LOC
منتشر,O
به,O
این,O
سرفصل,O
سعید,B_PER
صدیقی,I_PER
##تیک,O
حضرت,B_PER
##دریا,I_PER
کننده,O
دیشب,B_DAT
کاهش,O
اقتصادی,I_ORG
ها,O
if,B_ORG
مریوان,B_mainLOC
مثل,O
اسمیت,O
ای,O
نظر,O
،,I_PER
سیاستگذاری,O
فناوری,I_ORG
شود,O
مهدویت,I_ORG
علیها,I_PER
دانشگاه,B_ORG
فعالیت,O
پیش,O
ایران,B_LOC
ایام,B_EVE
دستباف,I_ORG
اول,O
تلاش,O
از,O
را,O
سید,B_PER
های,O
شورای,I_ORG
و,I_PER
همراه,O
جمعی,O
روسیه,I_mainLOC
اصحاب,O
شهر,I_ORG
معاون,O
این,O
اقتصاد,O
بزرگوار,O
کسب,O
۲۳,B_DAT
اسرا,B_PER
زل,B_PER
بهداشت,I_ORG
دچار,O
می,O
دانشگاه,B_ORG
خبری,I_ORG
فدایی,I_PER
طی,O
ای,O
را,O
سلمان,I_PER
.,I_DAT
از,O
خدمتی,O
،,I_ORG
مذاکرات,O
شناختند,O
باشد,O
اتاق,B_ORG
##اسپورت,I_ORG
شهر,O
اقتصادی,O
خرداد,I_DAT
طبیعی,I_EVE
برنج,O
یزد,I_ORG
رهبری,O
زاده,I_PER
تسنیم,B_ORG
،,O
کرونا,O
قاطع,O
هکتار,O
پایگاه,B_mainLOC
محمد,B_PER
سپتامبر,I_DAT
خارج,O
انصاری,B_PER
با,O
تا,O
شورای,I_ORG
ازاد,O
جمهوری,I_ORG
خبرنگاران,O
کرد,O
بهتر,O
عشایری,I_mainLOC
زاهدان,B_mainLOC
کار,O
تهران,B_LOC
به,O
قران,I_ORG
ویروس,O
نیوزیلند,I_LOC
فاضلاب,O
،,I_PER
مثبت,O
گناوه,I_mainLOC
ایرنا,B_ORG
در,O
۱۳۹۹,I_TIM
مجلس,B_ORG
غدیر,O
کاخ,B_ORG
سپاهان,B_ORG
اوکراین,B_LOC
۲۰۱۹,I_DAT
سعیدی,I_PER
تحلیلگر,O
شیرین,O
۲۰,I_TIM
دايمی,I_ORG
مجید,B_PER
وجود,O
جابریان,I_PER
علی,I_PER
اباد,I_LOC
پیشنهاد,O
اموزی,I_EVE
-,I_DAT
از,O
سرهنگ,O
گزارش,O
انتخاب,O
عبداللهیان,I_PER
بین,O
اهل,O
پاستور,I_PER
در,O
قضایی,O
توانید,O
داوطلبانه,O
سازمان,B_ORG
همراه,B_ORG
:,O
:,O
روز,B_EVE
دانشکده,B_ORG
های,I_LOC
کنگره,B_EVE
که,O
تالارها,B_LOC
مورد,O
.,O
ظرفیت,O
جاس,B_PER
محور,B_mainLOC
پیام,I_mainLOC
روز,I_DAT
او,O
و,O
ایسنا,B_ORG
گو,O
بسا,O
مادران,I_PER
اداره,B_ORG
استان,I_LOC
خاطر,O
زرند,B_LOC
۱۸,B_DAT
قرار,O
نگه,O
لازم,O
مرغ,O
:,O
بورس,B_ORG
قرار,O
این,O
درمانگران,O
زهرا,B_PER
و,O
عده,O
فارس,B_mainLOC
راه,O
تارو,I_PER
سال,B_DAT
داشت,O
اموزش,O
و,O
بزرگ,O
محموداباد,B_LOC
زده,O
انسان,O
علی,B_PER
زندگی,O
کرمانشاه,B_LOC
hiv,O
##ک,O
بد,O
با,O
جغتای,B_LOC
به,O
شد,O
شده,O
معاونت,I_ORG
کند,O
واقعیت,O
و,I_LOC
:,O
ایجاد,O
های,I_LOC
قرار,O
.,O
بالغ,O
است,O
سازمان,B_ORG
درصدی,O
##u,I_ORG
تماشای,O
پیش,O
فارس,I_ORG
میدان,B_LOC
پهپاد,O
شهادت,O
قیمت,O
مواسات,I_ORG
اعتمادم,O
فیرحی,B_PER
خریداری,O
مرکز,B_ORG
بلکه,O
اینکه,O
صورت,O
۳۰,B_DAT
ازدواج,I_PER
عصر,B_TIM
های,I_ORG
تهران,I_PER
ابتدای,O
پاسخ,I_EVE
،,O
سیدی,I_PER
اطلاع,I_ORG
کاخ,B_LOC
کرده,O
به,O
مدرسه,B_LOC
پشت,O
ره,I_PER
ترکیه,B_LOC
و,O
سهل,B_LOC
شیوه,O
الملل,I_ORG
تر,O
معادل,O
حسینی,I_PER
کننده,O
از,O
؟,O
رژیم,I_ORG
محسن,I_PER
و,I_LOC
مهر,I_PER
ایثارگران,I_ORG
کل,O
شهادت,I_EVE
قالیباف,B_PER
شهر,O
جمهوری,B_LOC
اشتغال,O
امریکا,B_LOC
کودکان,I_ORG
دو,B_DAT
حاج,B_PER
اگر,O
جمادی,I_DAT
بین,I_ORG
نشان,O
حسینی,I_PER
گفتگو,O
جیب,O
،,O
"""",O
که,O
و,O
بنچ,O
نقاشی,O
:,O
حشمت,B_PER
قزوین,B_LOC
فارس,I_PER
بانوان,I_ORG
و,O
دیدن,O
مرداد,B_DAT
شرکت,B_ORG
نانوذرات,O
کشور,O
ایلام,I_ORG
اسیا,B_LOC
حوزه,O
،,O
اتومبیلرانی,I_ORG
همدان,B_mainLOC
روغن,O
ملایری,B_NAT
سوزی,O
بیمارستان,B_LOC
و,O
ثبت,O
و,O
عاشورا,B_EVE
خاطرنشان,O
امروز,I_TIM
مستضعفین,O
و,O
ایزدپناه,I_PER
شد,O
دکتر,B_PER
استان,I_ORG
دلیل,O
داعش,B_ORG
سوریه,B_LOC
مورد,O
دانشگاه,I_ORG
از,O
و,O
تولید,I_ORG
همزمان,O
لیگ,O
حل,O
خواهد,O
دادگستری,B_ORG
##رانند,O
خاطر,O
فناوری,I_DAT
گوی,O
##وسی,I_PER
مدت,O
رضوی,I_LOC
مدرسه,B_ORG
سرهنگ,O
مدیر,B_PER
مدافعان,O
انتخابات,B_EVE
عالی,O
انواع,O
فاطمه,I_EVE
کتابفروشان,I_PER
کانون,B_ORG
بیمارستان,B_mainLOC
می,O
برنامه,I_ORG
اتحادیه,B_ORG
دونالد,B_PER
خوزستان,B_mainLOC
بر,O
اژانس,B_ORG
قم,B_LOC
علت,O
داخلی,O
محمد,B_PER
های,I_mainLOC
حال,O
رژیم,I_ORG
اسلامی,I_ORG
دکتر,O
اصلی,O
بانوان,I_EVE
جوان,I_ORG
جبهه,O
جمهوری,I_ORG
قوه,B_ORG
،,O
از,O
میکنم,O
خبرگزاری,B_ORG
تاریخ,O
کرمانشاه,B_LOC
داستان,O
امور,O
ابان,I_DAT
احمد,B_PER
##sh,I_PER
ماه,I_DAT
تهران,B_LOC
با,O
سبزی,I_PER
دومین,I_EVE
انقلاب,B_EVE
قرار,O
شب,B_EVE
بحرین,B_NAT
،,O
محدودیتهای,O
امام,B_PER
سال,B_DAT
امروز,B_DAT
ای,I_ORG
دلاور,I_PER
،,O
دیگر,O
همایش,B_EVE
ورزشی,I_ORG
وضعیت,O
ای,O
ایرانی,B_NAT
اسلامی,I_ORG
سقز,B_LOC
اسبق,I_PER
رویش,I_EVE
امام,B_PER
کردند,O
خودرایی,O
در,O
.,O
والا,O
در,O
اخذ,O
ایجاد,O
از,O
سوی,O
صورت,O
به,B_LOC
عمان,B_LOC
طواف,B_EVE
مصباحی,I_PER
خبرگزاری,B_ORG
نم,B_ORG
به,O
حومه,I_ORG
ای,O
و,I_ORG
هم,O
ملی,O
زنده,O
۲۸,I_DAT
اداره,B_ORG
.,O
۲۹,B_DAT
هنری,I_ORG
بر,O
##ان,I_PER
و,O
از,O
مهدی,B_PER
مقامات,O
سلیمانی,I_PER
فعالیت,O
اصفهان,I_PER
بعضی,O
استفاده,O
اساسا,O
پاراالمپیک,B_EVE
در,O
از,O
که,O
شهید,I_mainLOC
جمع,O
شیوا,B_PER
همی,B_LOC
در,O
کانادا,B_LOC
علوم,I_ORG
علی,B_PER
خداوند,O
فضای,O
و,I_PER
:,O
داخل,O
واقعیت,O
چهارشنبه,B_TIM
بپردازند,O
کنند,O
امروز,B_DAT
کار,O
مشکوک,O
مدرسه,B_LOC
خطر,O
۹۰,I_DAT
و,O
رهبری,B_PER
.,O
و,I_PER
امدند,O
های,I_LOC
تمام,O
تاریخ,O
نزدیک,O
##قان,I_LOC
اصلی,O
دی,I_DAT
شهید,B_PER
پردیس,B_ORG
سبزوار,B_LOC
پایان,O
توسط,O
جو,B_PER
دختر,B_DAT
س,I_PER
طه,I_PER
نظر,O
رضوی,I_LOC
شده,O
سفید,I_LOC
الوس,B_PER
نخست,I_PER
ماه,I_DAT
عج,I_EVE
استفاده,O
ابیطالب,I_ORG
سال,I_DAT
انتصاب,O
سکه,O
سن,O
خواند,O
به,O
در,B_DAT
ها,I_PER
دارد,O
پاستور,I_ORG
دست,O
ساختار,O
در,O
تاملی,O
در,O
کنگره,B_ORG
کرمانشاه,I_PER
نشست,O
محمد,B_PER
شهادت,B_EVE
گسترده,O
ایت,I_ORG
فرهنگی,I_ORG
امریکا,B_LOC
از,O
دیگر,O
هستند,O
رویترز,B_ORG
ملی,I_ORG
جامعه,O
برسیم,O
لازم,O
نه,O
روی,O
زد,O
حتی,O
بهزیستی,I_ORG
۱۲,O
تياتر,B_EVE
همکاریهای,O
اذین,I_PER
کافی,O
داشتن,O
صهیونیست,B_ORG
به,O
درمانی,O
بهمن,I_DAT
دولت,B_ORG
تدوین,O
مورد,O
زیرساخت,O
حبس,O
در,O
امریکا,B_NAT
معظم,I_ORG
سیاه,I_PER
که,O
امریکا,I_EVE
مسيولان,O
این,O
می,O
روح,O
می,O
محمدی,I_PER
فرد,I_PER
سیما,I_ORG
شورای,B_ORG
افزایش,O
تسنیم,I_ORG
سقز,I_ORG
،,I_LOC
به,O
پیشگیری,O
مدت,O
است,O
دنبال,O
شده,O
دولت,O
کارت,O
محرمانه,O
شما,O
السلام,I_PER
پارک,B_ORG
های,O
زیست,I_ORG
زنجیره,O
رجانیوز,B_ORG
برداری,I_ORG
را,O
،,I_ORG
مجیدی,I_PER
بحران,I_ORG
لرستان,B_LOC
الکترال,I_ORG
۲,B_DAT
تا,O
های,I_ORG
کورس,I_EVE
##ان,I_ORG
سال,I_DAT
خارج,O
؛,O
جمعه,B_DAT
شورای,B_ORG
مهدی,B_PER
های,O
کنند,O
نشر,B_ORG
و,I_PER
دهد,O
اجرا,O
با,O
##زون,I_LOC
##امان,I_PER
در,O
،,I_TIM
ریال,O
،,I_ORG
گوشی,O
دانش,B_PER
اجتماعی,I_ORG
ربیعی,B_PER
صباح,I_ORG
ایام,B_DAT
هلال,I_ORG
ثبت,O
رضوی,I_ORG
سیاسی,O
اندازی,O
تلفات,O
دیدار,O
چه,O
،,I_DAT
المپیک,O
talk,I_ORG
اعتباری,I_ORG
برای,O
روزنامه,B_ORG
اقیانوسیه,B_LOC
نی,I_mainLOC
انقلاب,I_PER
و,I_PER
اطلاعاتی,O
نظارت,I_ORG
حس,O
۱۹۴,O
دوره,O
اولیانوف,I_PER
و,O
ایت,B_PER
حمایت,O
متحده,I_ORG
دارد,O
عمومی,I_ORG
هلال,B_ORG
واحدهای,O
وضعیت,O
،,I_PER
نقطه,O
اواخر,B_DAT
جامع,I_LOC
بانک,B_LOC
و,O
اقتصادی,I_EVE
بخورد,O
۱۵۰,O
بنیاد,B_ORG
که,O
است,O
رحمانی,B_PER
مدیر,B_PER
کاهش,O
توضیح,O
در,O
بر,O
بلاک,O
میرحسینی,I_PER
عراق,I_NAT
اهالی,O
امام,O
روز,I_DAT
همای,I_PER
کشور,I_ORG
ایلام,B_LOC
علمیه,I_PER
پیروزی,B_EVE
حمله,O
خانه,I_LOC
که,O
الاسلام,O
که,O
حدود,O
نیشابور,I_PER
سعید,B_PER
سال,B_DAT
امام,B_PER
خطابه,O
مناطق,B_mainLOC
ریاست,I_ORG
داشته,O
ارزش,O
ها,O
شوند,O
مقاومت,O
عربستان,B_LOC
حق,O
شد,O
از,O
الهلال,B_ORG
گلزنی,O
منابع,O
بنیادی,I_ORG
خانواده,O
##سوار,I_LOC
انتخابات,B_EVE
سال,I_DAT
قبل,O
باقرالعلوم,I_LOC
تحقیقاتی,O
دولت,B_ORG
مرزهای,B_LOC
در,O
اما,O
ایسنا,B_ORG
طبیعی,I_ORG
رنگ,O
توان,O
خود,O
در,O
توسعه,O
میبرد,I_DAT
گرفتن,O
درباره,O
نیمسال,B_DAT
به,O
این,O
شود,O
بوده,O
و,I_PER
مدیر,O
بیت,I_ORG
##برد,I_NAT
باید,O
سه,O
و,O
خدمت,O
سالها,B_TIM
میدان,O
۸۰,O
هوشمند,I_PER
۱۶,I_DAT
این,O
سختی,O
عنوان,O
پیدا,O
مزایای,O
منطقه,O
##وید,O
شورای,B_ORG
خداوند,B_PER
سکه,O
پور,I_PER
صبور,O
س,I_DAT
شکایت,O
دانشجو,I_ORG
کمیته,B_ORG
مشکلات,O
از,O
مازندران,I_LOC
بهداشت,I_ORG
خبرگزاری,B_ORG
بیانجامد,O
به,O
هماهنگی,O
الله,I_PER
در,O
هر,I_DAT
در,O
اول,O
##ن,O
تسنیم,B_ORG
جوانان,O
ایام,B_DAT
نامه,I_EVE
های,O
مرغ,I_EVE
بد,O
با,O
امریکا,B_LOC
قطع,O
سید,B_PER
پنجشنبه,B_DAT
نظارت,I_PER
ژا,I_mainLOC
محسنی,I_PER
هزار,O
.,O
که,O
چهارشنبه,I_EVE
ملحق,O
کدک,I_LOC
هند,O
افزایش,O
فجر,I_EVE
و,I_ORG
مشارکتی,O
کل,I_ORG
ماه,I_TIM
امداد,I_ORG
یک,I_EVE
اصولگرایان,B_ORG
اعتراض,O
فعالیت,O
سومین,O
وجود,O
،,O
حافظ,B_PER
انتخابات,B_EVE
فناوری,I_ORG
که,O
گرایش,O
شد,O
۱۹۹۲,I_DAT
دیواندره,B_LOC
دعوت,O
محیا,O
پروتکل,O
انجام,O
استقلال,B_ORG
زمان,O
کوی,I_LOC
انجام,O
منافع,O
عضو,O
حرم,B_LOC
ژاپن,B_LOC
تغییرات,O
ساعت,B_TIM
الهام,O
؛,I_ORG
،,O
روز,I_DAT
دروازه,O
و,O
سالانه,O
از,O
فتح,I_PER
رسول,B_PER
شود,O
برای,O
تقدیر,B_EVE
دیگری,O
سوی,O
کسانی,O
شکوهمند,I_EVE
سازندگی,I_ORG
کرد,O
قطر,B_LOC
،,I_ORG
بین,I_ORG
یا,O
تربیت,I_ORG
اقدامات,O
فاریاب,B_LOC
جان,O
شب,B_EVE
دادگاه,I_ORG
شبستان,I_ORG
گزارش,O
هفتاد,I_DAT
به,O
زنگنه,B_PER
قم,I_ORG
وطن,O
و,O
های,O
اندازه,O
بیس,I_PER
ريیس,I_EVE
رحمت,I_PER
(,I_ORG
می,O
عباسی,I_PER
اروپا,B_NAT
منتشر,O
ع,I_LOC
مهندسی,I_ORG
فرمانداری,B_LOC
میدان,B_LOC
لیبی,B_LOC
کرد,O
جلسات,I_LOC
هفته,B_EVE
اخبار,O
های,O
مسعود,B_PER
/,I_PER
کردستان,B_LOC
طبق,O
سازمان,B_ORG
،,O
اباد,I_LOC
بهترین,O
اسلامی,I_ORG
های,O
از,I_EVE
،,O
استکبار,O
کانون,I_ORG
زمان,O
کانون,I_LOC
سینماها,B_LOC
پاسداران,I_ORG
نیروی,I_ORG
گیاهان,I_PER
در,O
ترامپ,B_PER
،,O
اعتبار,O
اسلامی,I_LOC
هستند,O
زیارت,I_ORG
ازادی,O
کیا,I_PER
ظرفیت,O
معظم,I_PER
گسترش,O
اما,O
اسلامی,I_ORG
کهگیلویه,I_LOC
توجه,O
توصیه,O
در,O
اخر,I_DAT
پایان,B_EVE
،,I_ORG
ایران,B_LOC
و,I_ORG
،,I_LOC
دانشگاه,I_ORG
امام,I_ORG
امریکایی,B_NAT
واشنگتن,B_LOC
ظرفیتی,O
از,O
برگزاری,O
/,O
صنعت,B_ORG
شده,O
بیان,O
مشکلات,O
تجهیزات,O
اسلامی,I_EVE
برینگ,I_PER
سردار,I_LOC
سهل,B_LOC
خبرنگار,O
اداره,B_ORG
از,O
نگهبان,I_ORG
عصر,B_TIM
به,O
رابرت,B_PER
مردم,B_PER
را,O
سال,I_DAT
کره,B_NAT
ولی,O
علمی,O
هفدهمین,B_EVE
عالی,I_ORG
کشور,I_ORG
فرمان,O
شب,B_TIM
خرمشهر,B_LOC
این,O
خواهد,O
خوی,B_LOC
درصد,O
می,O
جنبش,B_ORG
،,O
ریزی,O
قمی,B_PER
اسلامی,I_ORG
باشگاه,B_ORG
روستای,B_LOC
سقوط,O
عبدالعظیم,I_PER
و,O
مشایخی,I_PER
دو,I_LOC
مردم,O
حضرت,B_PER
های,O
ارب,B_PER
اوکراین,B_LOC
اویو,I_LOC
روستای,I_EVE
موقتی,O
اردو,O
همان,O
حمایت,O
از,O
،,O
سازمان,B_ORG
برساند,O
چه,O
با,O
داده,O
استفاده,O
##مون,I_ORG
حالا,O
باید,O
امسال,O
می,O
شوند,O
این,O
ثبات,O
و,O
شهرداری,B_ORG
محرومیت,I_ORG
به,O
دهه,O
.,O
۲۸,B_DAT
دستگاه,O
عامل,O
سوریه,I_NAT
احیاء,I_ORG
عباسی,B_PER
ولید,B_PER
سعیدی,B_PER
دست,O
و,I_ORG
سرمایه,O
ادای,O
بلخاری,I_PER
پی,O
دریافت,O
منصوریان,O
ره,O
خبرگزاری,B_ORG
انقلاب,I_EVE
##دی,I_PER
پیش,O
خود,O
سفید,I_LOC
عمومی,I_ORG
ایران,I_ORG
بن,I_PER
عمران,I_ORG
در,O
ایران,B_LOC
پیام,B_PER
این,O
یک,O
نحو,O
حانیه,B_PER
مدیر,B_PER
از,O
امریکا,B_LOC
داعش,B_ORG
مسجد,B_LOC
مدیر,I_PER
و,O
جامعه,O
خبرنگار,O
انجمن,B_ORG
خواهد,O
امازون,B_ORG
متفاوتی,O
توسعه,O
با,O
شاید,O
صاحب,I_LOC
فرم,O
محمد,I_PER
بگیرد,O
شخصیت,O
از,O
هیچ,O
کند,O
محل,B_mainLOC
اصلاح,O
بدون,I_EVE
پاک,O
نهاد,O
،,O
خبرنگار,O
در,O
،,I_ORG
شبستان,I_ORG
۱۳۵,O
دفاتر,B_LOC
ريیس,B_PER
سراسری,I_EVE
موجب,O
و,I_ORG
مقام,O
تبعیض,O
##پور,I_PER
اندیکا,B_LOC
انصارالله,I_ORG
ایرنا,I_ORG
ماه,I_DAT
دار,I_PER
تقلبی,O
شده,O
و,O
حمایتی,O
،,I_NAT
خبرنگار,B_PER
پس,O
و,O
کشور,O
یعنی,O
کرد,O
قرار,O
ازاد,I_ORG
رسولیان,I_PER
میدان,O
دهه,I_EVE
ارت,I_ORG
خودرو,I_PER
در,O
یا,O
روش,O
ارمان,O
جدید,O
حکم,O
،,O
و,O
امریکا,B_LOC
##زون,I_PER
قراردادی,O
،,I_PER
خبرگزاری,B_ORG
نفر,O
خاطرنشان,O
